ps
0.1356345529798091
-0.49848132370476606
0.162434404548236
0.034884693666413114
0.6594038179019606
0.21687947547187036
-0.06801507300755816
0.0290318330987418
0.1413951034512877
0.3169857818692492
0.08677258739771787
1.5519984734227705
0.11680597640292945
0.12777620833898595
0.3629845676943262
-0.2781828341298933
0.09159396814422394
-0.05781460364929103
0.05578553608606285
-0.10012431612722139
-0.7118611220933815
0.29537004336523864
-0.02343574856283226
0.17355825265156
0.13497224022188448
0.345284863369983
0.20855529026840713
-1.0113775920335684
0.20600000971779764
-0.04676368352340887
0.09784905315274273
0.19259947656530585
-0.19367746828288546
0.49731335898636075
0.29270504008096054
-0.3203192490622939
0.40679894060673405
0.43115883733884175
0.14118136188739072
1.6058817128264309
0.16476728287747733
0.07459848733216745
0.787643862436255
-0.17630515992226492
0.9177860241724147
-0.01648264093830676
0.847202678264722
-0.03593398614984267
0.20320969042751358
0.17303862280024873
1.053122848801138
0.11740839725683827
0.12003799980791996
0.10940059071054975
0.32089872243096806
0.1128099165462686
0.07859240251207211
0.15991165550056508
0.07947674428589835
0.022278803365622935
0.12239504868466611
0.8915525968417057
-0.06251001015621682
0.8298163554250664
0.22161876149010595
-0.02572674423069543
-0.04329628757221826
0.07427966971113165
-0.06109025010059099
0.06821772468779841
0.49230661989167857
0.23739188654093368
0.23470900932568384
0.1790825492591921
0.18336460593826587
-0.01673313125601794
0.4796733513580307
0.24462313759769927
-0.34335741681312015
-0.04009559363166204
0.47972674162161866
0.1354532846808354
0.2620730283688033
0.008592827834860373
-0.013005857836702717
0.10248130338385408
0.2715673268416765
0.015973989996041382
-0.02226250396984142
-0.24400295448643305
0.32962326503547956
0.4608473423784005
0.39452826996941326
0.6912870637855235
0.10305048950061746
0.11171125008371519
0.5250760071926948
0.1342349685716897
0.22059485862871497
0.12330321587677417
0.7021597514151097
0.6563226756476297
0.3487319036592851
0.08843158335596968
0.6805727246579067
0.00834584909523528
0.2375486642033593
0.9524055656245594
0.12615871073964513
1.3888730766591095
-3.467812251471969e-4
0.18874745221609146
0.28331465173616266
0.11044327889231909
0.10178487768993705
0.17452011338957618
0.17605641671781314
0.19845501422341272
0.6382295539811196
0.04042892166205547
0.6980660593822279
0.402513631621332
0.2368339537184454
7.409000717188974e-4
0.10124749888024098
0.6518555308491045
-0.0030260219233753105
0.1281075467309165
1.082771510897146
0.6187009577556353
0.10810710400514267
0.5794160144111231
0.04856747599234268
0.229403130520069
0.14246597625611912
-0.4676189566117728
0.0858358359004967
0.5309355648263363
0.6607425888594776
0.059787897825884784
0.1661784769504493
0.4928582885712274
0.5459830610292897
0.04519402803859407
0.05972325981744575
0.1887055652198626
0.17694767561400226
-0.28579861568690035
-0.08194166734477903
0.0635022824196767
0.08658054823939665
0.07459352457573232
3.127390633402996
0.3066267462858434
0.6084188241105153
0.07672301001690585
0.477840398079735
0.164898301787332
0.025731736505150593
0.4600037762442639
0.3726528702755161
0.049687396093645475
0.058596205500805354
0.28191305064444805
0.6535948407506567
-0.018300620848464177
0.5668907861278853
0.537384606108958
0.3115538290835502
0.13988725340863084
0.13917608538741888
0.21954210223569248
0.18309576910962733
0.0203488826290652
-0.26011916018282477
0.304772550977475
0.17928775497676952
0.07724729980785128
0.18400718161416307
-0.08180207709281717
0.1683946019361997
0.15171804366181618
